id,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y,kfold
14723,36,management,married,tertiary,no,918,no,no,cellular,28,aug,58,8,-1,0,unknown,0,3
20295,45,blue-collar,married,secondary,no,103,no,no,unknown,18,jun,48,1,-1,0,unknown,0,3
11104,75,retired,married,tertiary,no,2991,no,no,cellular,22,apr,240,1,-1,0,unknown,1,3
199,62,unemployed,married,secondary,no,1625,no,no,telephone,23,apr,155,1,-1,0,unknown,0,3
16001,59,retired,married,primary,no,1427,no,no,unknown,18,jun,140,2,-1,0,unknown,0,3
2496,41,technician,single,tertiary,no,6029,yes,no,unknown,14,may,254,2,-1,0,unknown,0,3
20673,58,admin.,married,primary,no,879,yes,no,unknown,16,may,242,7,-1,0,unknown,0,3
23068,40,technician,married,tertiary,no,1034,yes,no,cellular,18,may,368,2,-1,0,unknown,0,3
20344,41,management,married,secondary,no,1956,no,no,cellular,4,may,114,6,168,11,other,0,3
11698,49,blue-collar,married,unknown,no,5,no,no,cellular,19,aug,202,1,-1,0,unknown,0,3
10824,56,retired,married,primary,no,681,no,no,cellular,20,aug,204,4,-1,0,unknown,0,3
10573,37,services,single,primary,no,3715,yes,no,unknown,20,jun,6,17,-1,0,unknown,0,3
12860,48,management,married,tertiary,no,734,yes,no,unknown,17,jun,1208,3,-1,0,unknown,0,3
23724,29,self-employed,single,secondary,no,0,no,no,cellular,28,jan,132,2,-1,0,unknown,0,3
6711,30,student,single,secondary,no,48,no,no,cellular,25,feb,217,1,191,2,success,1,3
11079,33,entrepreneur,married,secondary,no,-118,yes,yes,unknown,27,may,421,3,-1,0,unknown,0,3
13086,41,blue-collar,married,primary,no,875,yes,no,cellular,14,apr,189,2,-1,0,unknown,0,3
3382,37,blue-collar,divorced,secondary,no,178,yes,no,unknown,13,may,71,1,-1,0,unknown,0,3
7346,59,retired,married,secondary,no,0,no,no,cellular,28,aug,359,7,-1,0,unknown,0,3
14931,34,services,married,secondary,no,627,yes,no,unknown,9,may,117,9,-1,0,unknown,0,3
5,31,management,single,tertiary,no,354,no,no,cellular,30,apr,502,1,9,2,success,1,3
8164,50,blue-collar,married,primary,no,260,yes,no,unknown,12,jun,237,1,-1,0,unknown,0,3
8155,37,services,single,secondary,no,1050,yes,no,cellular,3,feb,586,3,-1,0,unknown,0,3
12228,46,self-employed,married,secondary,no,942,no,no,cellular,11,aug,53,4,-1,0,unknown,0,3
5812,40,technician,single,secondary,no,57,no,yes,cellular,6,aug,102,4,-1,0,unknown,0,3
2028,58,services,divorced,secondary,no,0,no,no,cellular,28,jan,250,2,-1,0,unknown,0,3
12684,55,retired,divorced,primary,no,53,yes,no,unknown,29,may,84,2,-1,0,unknown,0,3
11857,33,technician,single,tertiary,no,213,no,no,cellular,21,aug,152,2,-1,0,unknown,0,3
17503,58,technician,married,secondary,no,760,yes,no,cellular,29,apr,85,7,-1,0,unknown,0,3
20555,47,services,divorced,tertiary,no,1639,no,no,cellular,12,jan,349,1,-1,0,unknown,1,3
25615,52,retired,married,primary,no,9,no,no,unknown,18,jun,243,1,-1,0,unknown,0,3
15377,49,admin.,single,secondary,no,7426,no,no,telephone,20,nov,65,2,-1,0,unknown,0,3
15865,53,entrepreneur,married,tertiary,no,0,no,no,cellular,20,nov,520,2,-1,0,unknown,0,3
18036,52,unemployed,married,primary,no,255,no,yes,cellular,10,jul,374,3,-1,0,unknown,0,3
8109,50,blue-collar,married,unknown,no,452,no,no,cellular,20,aug,181,2,-1,0,unknown,0,3
22117,38,blue-collar,married,secondary,no,50,yes,yes,cellular,11,jul,545,2,-1,0,unknown,0,3
26725,48,technician,married,secondary,no,1981,yes,no,cellular,16,jun,404,3,92,5,failure,0,3
10453,25,student,single,tertiary,no,20,no,no,cellular,8,sep,127,2,-1,0,unknown,0,3
6388,58,services,married,secondary,no,382,no,no,cellular,26,aug,384,4,-1,0,unknown,0,3
19448,22,blue-collar,single,secondary,no,-189,yes,no,unknown,30,may,59,3,-1,0,unknown,0,3
26785,36,blue-collar,married,primary,no,0,yes,no,unknown,21,may,59,2,-1,0,unknown,0,3
4895,59,management,divorced,tertiary,no,258,yes,no,telephone,29,oct,266,1,-1,0,unknown,1,3
19469,30,management,single,tertiary,no,334,no,no,cellular,14,aug,144,2,-1,0,unknown,0,3
10225,20,blue-collar,married,primary,no,-172,yes,yes,unknown,19,may,238,3,-1,0,unknown,0,3
6844,28,management,single,secondary,no,311,yes,no,unknown,20,jun,23,13,-1,0,unknown,0,3
4207,50,blue-collar,divorced,primary,no,-19,yes,no,cellular,21,jul,407,11,-1,0,unknown,0,3
21700,43,entrepreneur,married,tertiary,no,1574,yes,no,cellular,19,nov,167,3,-1,0,unknown,0,3
25748,48,technician,married,secondary,no,427,no,no,unknown,14,may,201,1,-1,0,unknown,0,3
25078,53,admin.,married,secondary,no,2955,no,no,unknown,19,jun,605,1,-1,0,unknown,0,3
2062,43,technician,married,secondary,no,0,yes,no,cellular,11,jul,154,2,-1,0,unknown,0,3
14875,46,blue-collar,married,secondary,no,66,yes,no,cellular,12,may,211,1,364,3,failure,0,3
14072,26,self-employed,divorced,secondary,no,165,yes,no,cellular,29,jul,162,4,-1,0,unknown,0,3
21922,43,technician,married,secondary,no,4945,yes,no,cellular,3,sep,219,3,185,2,success,1,3
13695,25,blue-collar,single,primary,no,6100,yes,no,unknown,26,jun,45,2,-1,0,unknown,0,3
9671,30,blue-collar,single,secondary,yes,239,yes,no,unknown,21,may,412,1,-1,0,unknown,1,3
81,53,services,married,unknown,no,2009,no,no,cellular,16,jun,250,1,-1,0,unknown,0,3
4352,32,management,married,tertiary,no,4945,no,no,cellular,4,jun,160,1,119,2,other,1,3
2346,37,blue-collar,married,primary,no,95,yes,no,cellular,5,feb,415,2,272,2,failure,0,3
4025,35,self-employed,married,secondary,no,524,yes,no,cellular,21,nov,484,4,-1,0,unknown,0,3
5354,57,housemaid,married,tertiary,no,3760,no,no,cellular,17,nov,1070,1,-1,0,unknown,0,3
24007,53,services,married,secondary,no,579,no,no,unknown,4,jun,1224,7,-1,0,unknown,0,3
20487,39,management,single,tertiary,no,-145,yes,no,cellular,2,feb,268,2,196,2,failure,0,3
17491,30,unemployed,single,secondary,no,79,no,yes,cellular,24,jul,169,1,-1,0,unknown,0,3
7656,46,blue-collar,married,primary,no,1941,yes,no,cellular,2,feb,90,1,-1,0,unknown,0,3
156,34,management,married,tertiary,no,1778,no,no,cellular,5,feb,99,1,93,3,success,0,3
12701,49,admin.,single,tertiary,no,228,yes,no,cellular,2,mar,368,1,-1,0,unknown,1,3
19440,36,blue-collar,married,primary,no,70,yes,no,cellular,28,jan,164,1,-1,0,unknown,0,3
11901,45,blue-collar,married,primary,no,2523,yes,no,cellular,13,may,110,4,-1,0,unknown,0,3
1038,32,admin.,married,secondary,no,1785,yes,no,cellular,18,nov,51,2,154,6,other,0,3
3926,44,blue-collar,married,secondary,no,794,yes,no,cellular,5,feb,342,1,252,1,other,0,3
12401,71,retired,married,tertiary,no,14220,yes,no,cellular,9,sep,397,1,-1,0,unknown,1,3
16583,30,technician,married,secondary,no,274,yes,yes,cellular,21,nov,105,5,102,2,failure,0,3
1022,48,services,married,secondary,no,651,no,yes,cellular,28,jan,228,1,196,2,failure,0,3
8376,47,technician,married,tertiary,no,1430,yes,no,cellular,24,jul,120,11,-1,0,unknown,0,3
7550,37,blue-collar,divorced,secondary,no,719,yes,no,cellular,13,may,118,1,365,1,failure,0,3
21439,54,entrepreneur,married,secondary,no,0,yes,no,cellular,5,may,387,2,287,1,failure,0,3
13229,41,housemaid,married,primary,no,0,no,no,cellular,14,apr,168,1,-1,0,unknown,1,3
4745,50,blue-collar,married,secondary,no,283,yes,no,cellular,7,aug,226,3,-1,0,unknown,0,3
19645,28,management,single,tertiary,no,5549,no,no,cellular,28,jul,383,6,-1,0,unknown,0,3
11968,33,blue-collar,married,secondary,no,327,yes,no,cellular,21,jul,81,1,-1,0,unknown,0,3
3796,37,management,married,tertiary,no,347,yes,no,cellular,22,jul,282,1,-1,0,unknown,0,3
12224,59,management,married,secondary,no,771,no,no,telephone,13,may,125,2,370,3,failure,0,3
2193,27,services,single,secondary,no,468,yes,no,cellular,13,may,109,1,-1,0,unknown,0,3
6540,54,management,single,tertiary,no,1464,yes,yes,unknown,26,may,425,4,-1,0,unknown,0,3
7190,40,management,married,tertiary,no,207,yes,no,unknown,5,may,39,1,-1,0,unknown,0,3
26356,48,admin.,married,secondary,no,359,yes,no,unknown,7,may,374,1,-1,0,unknown,0,3
21044,31,admin.,single,secondary,no,1374,yes,no,cellular,18,may,290,2,370,1,failure,0,3
8352,41,unemployed,divorced,tertiary,no,-198,yes,no,cellular,17,nov,165,1,-1,0,unknown,0,3
4391,40,entrepreneur,married,secondary,no,0,yes,no,cellular,22,jul,117,1,-1,0,unknown,0,3
18043,34,services,married,secondary,no,0,yes,no,cellular,29,jul,55,3,-1,0,unknown,0,3
13867,47,unemployed,divorced,secondary,no,0,no,yes,cellular,30,jan,127,2,233,8,other,0,3
2987,48,management,divorced,tertiary,no,-547,no,no,cellular,21,nov,275,2,-1,0,unknown,0,3
7296,54,blue-collar,married,secondary,no,532,yes,no,unknown,14,may,220,1,-1,0,unknown,0,3
9354,37,blue-collar,married,secondary,no,-83,yes,no,cellular,18,may,179,4,-1,0,unknown,0,3
19575,31,management,married,tertiary,no,2984,no,no,cellular,22,apr,343,5,-1,0,unknown,0,3
25398,53,blue-collar,married,primary,no,53,yes,no,cellular,18,nov,198,1,-1,0,unknown,0,3
10181,44,services,divorced,secondary,no,12,yes,yes,cellular,31,jul,5,3,-1,0,unknown,0,3
26185,44,blue-collar,married,primary,no,-93,yes,no,cellular,17,apr,829,3,326,2,failure,0,3
9267,30,management,married,tertiary,no,294,no,no,cellular,20,aug,605,4,-1,0,unknown,0,3
20878,42,technician,single,tertiary,no,2625,no,no,cellular,29,jul,2516,2,-1,0,unknown,1,3
2646,37,services,married,secondary,no,3429,yes,yes,cellular,8,may,151,4,171,11,other,0,3
7449,34,blue-collar,single,secondary,yes,-369,yes,no,unknown,23,may,353,2,-1,0,unknown,0,3
11997,42,self-employed,divorced,secondary,no,484,yes,no,cellular,17,jul,277,3,-1,0,unknown,0,3
25235,39,management,married,tertiary,no,4539,no,no,cellular,30,apr,301,1,-1,0,unknown,0,3
3226,60,admin.,married,secondary,no,12980,no,no,cellular,3,sep,177,2,182,1,success,0,3
12431,55,unemployed,married,tertiary,no,5345,no,no,unknown,6,may,278,1,-1,0,unknown,0,3
25403,53,technician,married,secondary,no,87,yes,no,unknown,27,may,183,9,-1,0,unknown,0,3
11275,39,management,married,tertiary,no,0,no,no,telephone,16,jul,41,6,-1,0,unknown,0,3
13243,27,blue-collar,single,secondary,no,0,yes,no,unknown,21,may,504,1,-1,0,unknown,0,3
23623,29,technician,married,tertiary,no,1535,yes,no,cellular,17,jul,134,2,-1,0,unknown,0,3
3675,45,admin.,divorced,secondary,no,875,yes,yes,unknown,23,may,292,2,-1,0,unknown,0,3
5601,60,technician,married,tertiary,no,1626,yes,yes,unknown,27,may,395,2,-1,0,unknown,0,3
16619,58,unknown,married,primary,no,15,no,no,cellular,11,aug,57,2,-1,0,unknown,0,3
15051,67,retired,married,primary,no,2,no,no,cellular,28,oct,1118,1,-1,0,unknown,0,3
8689,75,retired,divorced,secondary,no,2199,no,no,telephone,13,nov,137,1,-1,0,unknown,0,3
6622,43,self-employed,married,secondary,no,487,yes,no,telephone,18,may,54,2,279,4,failure,0,3
12560,35,blue-collar,single,secondary,no,855,yes,no,cellular,12,may,549,1,300,1,success,1,3
19086,39,blue-collar,married,secondary,no,20,yes,no,cellular,9,feb,686,5,279,1,failure,0,3
17144,37,unemployed,married,secondary,no,1978,no,no,cellular,11,mar,335,1,-1,0,unknown,1,3
23693,29,unknown,single,unknown,no,209,no,no,unknown,29,may,346,6,-1,0,unknown,0,3
14034,39,blue-collar,married,unknown,no,0,no,no,cellular,24,jul,90,3,-1,0,unknown,0,3
5730,36,technician,divorced,secondary,no,515,yes,yes,cellular,8,may,104,4,252,3,failure,0,3
1596,43,blue-collar,married,primary,no,1518,no,no,cellular,17,jun,94,6,-1,0,unknown,0,3
8156,43,blue-collar,married,unknown,yes,-715,yes,no,unknown,30,may,67,3,-1,0,unknown,0,3
12743,53,technician,married,secondary,no,264,no,no,telephone,27,feb,429,4,-1,0,unknown,0,3
9391,34,admin.,married,tertiary,no,1636,yes,yes,cellular,6,sep,136,1,521,2,failure,0,3
7074,59,management,married,tertiary,no,2020,no,yes,unknown,9,jun,250,2,-1,0,unknown,0,3
10750,27,services,divorced,secondary,no,10,yes,no,cellular,22,jul,527,1,-1,0,unknown,0,3
5025,46,admin.,married,secondary,no,15,no,no,telephone,3,jun,218,5,-1,0,unknown,0,3
25897,35,services,married,secondary,no,1694,no,yes,cellular,31,jul,55,6,-1,0,unknown,0,3
24710,51,management,married,tertiary,no,0,no,no,unknown,7,jun,302,1,-1,0,unknown,1,3
19389,58,retired,married,unknown,no,96,yes,no,unknown,5,may,616,1,-1,0,unknown,0,3
9249,38,management,married,tertiary,no,3452,no,no,cellular,13,aug,132,2,-1,0,unknown,0,3
552,34,unknown,married,unknown,no,4535,no,no,cellular,6,aug,54,3,-1,0,unknown,0,3
5004,42,housemaid,married,primary,no,83,no,yes,cellular,7,aug,184,1,-1,0,unknown,0,3
11608,33,management,married,tertiary,no,1808,no,no,cellular,28,dec,250,3,-1,0,unknown,1,3
8448,32,blue-collar,married,secondary,no,1,yes,no,unknown,8,may,102,1,-1,0,unknown,0,3
17296,36,management,married,tertiary,no,162,yes,no,cellular,8,aug,75,2,-1,0,unknown,0,3
2890,24,blue-collar,single,secondary,no,1421,yes,no,cellular,18,may,209,2,-1,0,unknown,0,3
8790,38,management,single,tertiary,no,574,yes,no,cellular,28,jan,62,1,-1,0,unknown,0,3
3840,29,management,single,secondary,no,-105,yes,no,unknown,27,may,5,3,-1,0,unknown,0,3
5261,46,management,divorced,tertiary,no,624,no,no,cellular,17,sep,336,2,183,2,success,1,3
13426,32,services,single,secondary,no,2881,no,no,cellular,2,jul,356,1,-1,0,unknown,1,3
25415,56,retired,divorced,tertiary,no,13094,no,no,cellular,25,may,1064,1,-1,0,unknown,1,3
64,43,blue-collar,divorced,primary,no,49,yes,no,unknown,9,may,100,1,-1,0,unknown,0,3
2449,28,management,single,tertiary,no,3053,no,no,telephone,18,jan,165,4,-1,0,unknown,0,3
6480,57,management,married,tertiary,no,2261,yes,no,unknown,8,may,1007,1,-1,0,unknown,0,3
17097,50,management,married,secondary,no,628,no,yes,unknown,2,jun,367,3,-1,0,unknown,0,3
20747,38,technician,single,tertiary,no,187,no,no,cellular,27,aug,87,7,-1,0,unknown,0,3
24215,36,services,married,secondary,no,924,yes,yes,cellular,20,apr,173,4,-1,0,unknown,0,3
22831,33,services,married,secondary,no,204,yes,yes,cellular,12,may,142,2,357,3,failure,0,3
17995,36,technician,married,secondary,no,278,no,no,cellular,28,aug,121,16,-1,0,unknown,0,3
15305,78,retired,divorced,secondary,no,3417,no,no,cellular,12,may,309,1,181,1,success,1,3
7111,30,technician,married,secondary,no,2326,no,no,cellular,22,jun,67,1,108,1,success,0,3
18130,24,student,single,unknown,no,0,no,no,cellular,4,may,90,2,-1,0,unknown,0,3
11650,32,services,single,secondary,no,-121,yes,yes,unknown,13,may,272,1,-1,0,unknown,0,3
8640,38,blue-collar,single,primary,no,0,yes,no,cellular,7,may,350,2,-1,0,unknown,0,3
24006,29,self-employed,single,tertiary,no,162,no,yes,cellular,25,jul,324,1,-1,0,unknown,0,3
13212,58,admin.,married,secondary,no,3927,no,no,cellular,11,oct,124,3,363,1,failure,0,3
3331,36,admin.,divorced,secondary,no,437,yes,no,cellular,14,may,722,2,344,1,success,1,3
12323,53,retired,single,secondary,yes,-741,yes,yes,cellular,17,nov,53,1,-1,0,unknown,0,3
8603,28,admin.,single,tertiary,no,832,no,no,telephone,29,mar,433,3,342,1,failure,1,3
127,41,blue-collar,married,primary,no,620,no,no,cellular,28,jan,314,1,-1,0,unknown,0,3
20486,43,housemaid,divorced,primary,no,0,no,no,unknown,11,jun,643,1,-1,0,unknown,0,3
15550,35,admin.,single,tertiary,no,153,yes,no,cellular,13,may,37,3,302,3,other,0,3
19755,49,blue-collar,married,primary,no,1536,yes,no,unknown,19,may,400,2,-1,0,unknown,0,3
7323,47,blue-collar,married,unknown,yes,162,no,no,cellular,25,aug,366,3,-1,0,unknown,1,3
19695,36,blue-collar,single,primary,no,1313,yes,no,unknown,20,jun,8,10,-1,0,unknown,0,3
25814,42,entrepreneur,married,primary,no,558,yes,no,cellular,6,may,186,2,-1,0,unknown,0,3
1982,58,blue-collar,married,secondary,no,25,no,no,unknown,9,jun,486,3,-1,0,unknown,1,3
15359,34,admin.,married,secondary,no,1191,yes,no,unknown,21,may,383,2,-1,0,unknown,0,3
2419,46,blue-collar,married,secondary,no,640,yes,no,cellular,11,sep,108,2,129,2,failure,1,3
11886,33,admin.,married,secondary,no,920,no,no,cellular,13,aug,111,1,105,1,success,0,3
24027,53,unemployed,married,unknown,no,210,yes,no,telephone,21,jul,280,3,-1,0,unknown,0,3
26739,53,retired,married,secondary,no,-27,no,no,unknown,13,may,209,9,-1,0,unknown,0,3
17571,48,management,married,tertiary,no,291,yes,no,telephone,23,jul,350,2,-1,0,unknown,0,3
4554,47,admin.,divorced,tertiary,no,846,yes,no,cellular,13,may,85,2,370,2,failure,0,3
13000,38,management,single,tertiary,no,633,no,no,cellular,9,jul,171,3,-1,0,unknown,0,3
13441,36,unemployed,single,tertiary,no,1316,yes,no,unknown,30,may,265,2,-1,0,unknown,0,3
26082,40,technician,married,secondary,no,84,yes,no,cellular,8,aug,119,3,-1,0,unknown,0,3
7605,37,entrepreneur,married,tertiary,no,555,no,no,cellular,7,jul,104,2,-1,0,unknown,0,3
20769,38,management,married,unknown,no,1349,yes,no,unknown,6,may,100,1,-1,0,unknown,0,3
77,53,management,divorced,tertiary,no,-187,yes,no,cellular,31,jul,27,2,-1,0,unknown,0,3
3771,51,management,married,tertiary,no,0,yes,yes,cellular,19,aug,263,1,84,1,other,0,3
4012,34,blue-collar,single,secondary,no,0,yes,no,cellular,10,jul,307,1,-1,0,unknown,0,3
20620,41,housemaid,married,primary,no,216,no,no,cellular,13,aug,152,2,-1,0,unknown,0,3
936,37,blue-collar,married,secondary,no,223,yes,no,cellular,14,jul,144,2,-1,0,unknown,0,3
16711,33,blue-collar,married,secondary,no,-346,yes,yes,unknown,23,may,29,3,-1,0,unknown,0,3
7359,43,self-employed,divorced,primary,no,0,no,no,cellular,30,jul,266,6,-1,0,unknown,0,3
18485,33,management,married,tertiary,no,1585,no,no,cellular,8,aug,183,2,-1,0,unknown,0,3
23881,43,blue-collar,married,secondary,no,1025,yes,no,cellular,2,jun,106,1,-1,0,unknown,0,3
25031,32,technician,married,unknown,no,196,yes,no,unknown,20,may,196,6,-1,0,unknown,0,3
19960,39,technician,married,secondary,no,22,no,no,cellular,21,aug,76,2,-1,0,unknown,0,3
2435,56,management,divorced,tertiary,no,722,no,no,cellular,19,feb,134,3,94,2,failure,0,3
1632,59,retired,married,secondary,no,4457,no,no,cellular,28,jan,127,2,-1,0,unknown,0,3
8163,39,blue-collar,married,primary,no,105,yes,no,unknown,9,may,294,2,-1,0,unknown,0,3
4253,66,retired,married,secondary,no,203,no,no,cellular,7,jul,376,1,-1,0,unknown,1,3
26718,42,technician,divorced,tertiary,no,765,no,no,cellular,27,aug,78,8,-1,0,unknown,0,3
23121,56,blue-collar,divorced,secondary,no,934,no,no,cellular,29,jul,375,2,-1,0,unknown,0,3
12843,54,management,married,tertiary,no,1114,yes,no,cellular,21,nov,1195,2,175,1,other,0,3
514,37,services,single,secondary,no,105,no,yes,cellular,21,nov,197,2,157,4,failure,0,3
18520,37,management,married,tertiary,no,59,yes,yes,telephone,2,feb,319,1,213,1,failure,0,3
8598,36,technician,married,secondary,no,3,no,no,cellular,20,aug,100,4,-1,0,unknown,0,3
9114,34,technician,single,secondary,no,403,no,no,cellular,5,feb,319,2,-1,0,unknown,0,3
8908,52,blue-collar,divorced,primary,no,29,yes,no,cellular,15,may,223,2,298,1,failure,0,3
907,41,management,married,tertiary,no,15,yes,no,cellular,30,jul,59,2,-1,0,unknown,0,3
24551,29,management,single,tertiary,no,471,yes,no,cellular,6,may,106,1,-1,0,unknown,0,3
22860,37,technician,married,secondary,no,588,yes,no,cellular,14,aug,65,4,-1,0,unknown,0,3
17197,33,technician,single,secondary,no,66,no,no,cellular,5,jun,157,2,-1,0,unknown,1,3
12114,34,self-employed,married,tertiary,no,980,no,no,cellular,31,aug,69,2,54,4,failure,0,3
20459,32,technician,married,tertiary,no,1129,yes,no,unknown,23,may,189,1,-1,0,unknown,0,3
11906,30,blue-collar,married,secondary,no,8,yes,no,cellular,19,nov,473,1,-1,0,unknown,0,3
25048,56,technician,divorced,secondary,no,5,no,no,cellular,19,aug,98,1,-1,0,unknown,0,3
25828,32,technician,single,tertiary,no,632,no,yes,cellular,6,aug,103,2,-1,0,unknown,0,3
19023,42,blue-collar,married,unknown,no,732,yes,no,telephone,20,apr,33,1,339,1,failure,0,3
10582,32,blue-collar,married,primary,no,2114,yes,no,telephone,17,apr,40,1,-1,0,unknown,0,3
11322,35,blue-collar,married,primary,no,883,yes,yes,unknown,20,jun,18,5,-1,0,unknown,0,3
3149,41,services,married,secondary,no,-111,yes,no,unknown,13,may,21,1,-1,0,unknown,0,3
17742,28,management,divorced,secondary,no,-76,no,yes,cellular,14,jul,1271,2,-1,0,unknown,0,3
2600,31,admin.,single,secondary,no,410,no,no,cellular,25,oct,182,1,185,1,success,1,3
11700,48,technician,married,tertiary,no,348,no,no,cellular,19,aug,159,4,-1,0,unknown,0,3
22669,51,management,single,tertiary,no,4305,yes,no,cellular,4,may,126,1,-1,0,unknown,0,3
14781,46,management,married,tertiary,no,22452,yes,no,cellular,20,nov,284,1,-1,0,unknown,0,3
3897,50,management,married,tertiary,no,453,no,yes,unknown,4,jul,608,1,-1,0,unknown,0,3
19954,59,retired,married,secondary,no,-48,yes,no,unknown,27,may,224,1,-1,0,unknown,0,3
20063,45,admin.,married,secondary,no,820,yes,no,unknown,30,may,145,2,-1,0,unknown,0,3
7324,40,entrepreneur,married,tertiary,yes,0,no,no,unknown,19,jun,952,4,-1,0,unknown,1,3
9080,59,admin.,single,secondary,no,848,no,no,unknown,5,jun,63,1,-1,0,unknown,0,3
8917,41,blue-collar,single,secondary,no,495,yes,no,cellular,20,nov,379,2,-1,0,unknown,0,3
4080,34,blue-collar,married,primary,no,218,yes,yes,unknown,21,may,260,1,-1,0,unknown,0,3
6662,25,technician,single,tertiary,no,437,no,yes,cellular,7,jul,121,1,-1,0,unknown,0,3
22482,58,retired,married,secondary,no,374,yes,yes,cellular,28,jan,223,1,196,1,failure,0,3
3315,31,technician,married,tertiary,no,0,no,no,cellular,29,aug,70,2,-1,0,unknown,0,3
18774,62,blue-collar,married,secondary,no,180,no,no,cellular,14,jan,183,1,90,4,other,1,3
4419,32,technician,married,secondary,no,791,yes,no,unknown,21,may,783,2,-1,0,unknown,1,3
24643,27,technician,married,secondary,no,-428,no,no,cellular,7,jul,451,1,-1,0,unknown,0,3
12488,55,management,divorced,tertiary,no,277,no,no,cellular,12,aug,101,3,-1,0,unknown,0,3
6678,36,management,married,tertiary,no,673,yes,no,cellular,16,jul,689,1,-1,0,unknown,1,3
24944,35,blue-collar,single,secondary,no,2158,yes,no,cellular,6,feb,288,2,-1,0,unknown,0,3
9256,41,blue-collar,married,secondary,no,1236,yes,no,cellular,11,may,911,3,-1,0,unknown,1,3
19760,24,blue-collar,single,secondary,no,630,yes,no,cellular,16,apr,296,1,-1,0,unknown,0,3
24758,49,blue-collar,married,secondary,no,783,yes,no,unknown,12,may,166,4,-1,0,unknown,0,3
10049,53,technician,married,secondary,no,-3,no,no,unknown,5,may,1666,1,-1,0,unknown,0,3
9287,44,blue-collar,divorced,primary,no,75,yes,no,cellular,16,apr,614,1,281,1,failure,0,3
375,36,technician,married,secondary,no,483,yes,no,cellular,11,may,179,1,304,2,failure,0,3
24086,50,blue-collar,married,primary,no,2190,no,no,unknown,17,jun,269,1,-1,0,unknown,0,3
23613,46,blue-collar,married,primary,no,-1,no,no,unknown,18,jun,35,3,-1,0,unknown,0,3
23877,40,blue-collar,married,primary,yes,0,yes,no,unknown,6,may,64,2,-1,0,unknown,0,3
9491,45,technician,married,secondary,no,2020,yes,no,cellular,17,nov,62,1,131,1,failure,0,3
21796,44,self-employed,single,tertiary,no,97,yes,no,unknown,6,jun,153,4,-1,0,unknown,0,3
4326,45,technician,married,secondary,no,366,no,yes,cellular,3,feb,235,2,169,12,failure,0,3
5875,48,management,married,tertiary,no,288,no,no,cellular,18,aug,585,3,-1,0,unknown,0,3
22026,24,technician,single,tertiary,no,10,yes,no,cellular,18,may,78,2,367,2,other,0,3
7704,60,retired,divorced,tertiary,no,129,no,no,cellular,17,jul,490,7,-1,0,unknown,0,3
11601,35,technician,married,secondary,no,545,yes,no,cellular,16,apr,1579,1,234,4,failure,1,3
16839,54,services,divorced,unknown,no,2177,no,no,unknown,20,may,134,5,-1,0,unknown,0,3
19872,49,management,married,tertiary,no,400,yes,no,unknown,13,may,122,1,-1,0,unknown,0,3
22057,32,blue-collar,married,secondary,no,49,yes,no,unknown,27,may,135,5,-1,0,unknown,0,3
23086,34,technician,married,secondary,no,0,yes,no,telephone,28,jul,1025,2,-1,0,unknown,0,3
23147,51,management,married,primary,yes,57,yes,yes,unknown,8,may,61,1,-1,0,unknown,0,3
21187,32,blue-collar,married,secondary,no,1780,yes,yes,unknown,3,jun,238,6,-1,0,unknown,0,3
4695,52,services,married,secondary,no,0,yes,no,unknown,20,may,363,5,-1,0,unknown,0,3
14777,30,services,divorced,secondary,no,341,yes,no,cellular,20,nov,478,1,-1,0,unknown,1,3
6324,27,technician,single,secondary,no,18,no,no,cellular,29,jan,107,3,-1,0,unknown,0,3
16039,29,blue-collar,married,primary,yes,-43,yes,no,unknown,9,may,484,1,-1,0,unknown,0,3
25847,33,services,divorced,secondary,no,2358,yes,no,cellular,20,apr,529,3,-1,0,unknown,0,3
14741,31,management,single,tertiary,no,123,no,no,cellular,12,aug,82,2,-1,0,unknown,0,3
11732,62,self-employed,married,tertiary,no,3685,no,no,cellular,3,feb,181,3,-1,0,unknown,0,3
17624,40,management,married,tertiary,no,268,yes,no,cellular,22,jul,352,3,-1,0,unknown,0,3
20435,39,admin.,married,secondary,no,401,yes,no,cellular,17,nov,396,1,129,2,failure,0,3
8705,50,admin.,divorced,secondary,no,81,no,yes,cellular,21,nov,64,1,-1,0,unknown,0,3
8369,51,unemployed,married,secondary,no,-13,yes,no,cellular,13,may,361,1,364,1,failure,0,3
22211,40,entrepreneur,married,secondary,no,264,yes,no,unknown,14,may,222,2,-1,0,unknown,0,3
25947,29,admin.,married,secondary,no,252,yes,no,cellular,15,may,1223,3,371,1,failure,0,3
26385,39,admin.,married,secondary,no,260,yes,no,cellular,17,apr,146,1,281,1,failure,0,3
6101,49,blue-collar,married,primary,no,-165,yes,no,cellular,20,aug,129,4,-1,0,unknown,0,3
17386,58,unemployed,single,secondary,no,1013,yes,no,cellular,30,jul,341,5,-1,0,unknown,0,3
19076,36,technician,single,secondary,no,317,yes,no,cellular,30,jan,198,2,266,2,failure,0,3
4491,72,retired,married,secondary,no,6253,no,no,telephone,7,sep,456,1,-1,0,unknown,0,3
6655,48,blue-collar,married,secondary,no,387,yes,no,telephone,28,jul,76,18,-1,0,unknown,0,3
5369,55,blue-collar,married,primary,no,23,yes,no,unknown,5,may,291,1,-1,0,unknown,0,3
